,price,Price_sqft,locality,Division,region,latitude,longitude,area,Status,neworold,parking,Bedrooms,Bathrooms,Balcony,Lift,Furnished_status,type_of_building
6941,3500000,3255.814,"sector-1  Noida extension Greater Noida West, Noida Extension",Noida,east,28.531915,77.40155,1075.0,Under Construction,Resale,1,2,2,2,2,Semi-Furnished,Flat
6942,10800000,6171.429,"Sector 150, Noida, Sector 150",Noida,east,28.561989,77.39837,1750.0,Under Construction,Resale,2,3,3,3,2,Semi-Furnished,Flat
6943,12820000,7902.069,Sector 65,Gurgaon,west,28.397952,77.069057,1975.0,Under Construction,Resale,1,4,4,3,1,Semi-Furnished,Flat
6944,10000000,7902.069,"A block lajpat Nagar 1, Lajpat Nagar 1",New Delhi - South,core,28.575746536254883,77.24215698242188,950.0,Under Construction,Resale,0,2,2,2,0,Furnished,Flat
6945,3500000,3684.211,"Sector 1, Greater Noida, Sector 1",Greater Noida,east,28.5661101,77.4406099,950.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Individual House
6946,11000000,4782.609,"ahinsa khand 2, Indirapuram",Ghaziabad,east,28.6448175528489,77.3820333891155,2050.0,Under Construction,New Property,0,4,4,5,0,Semi-Furnished,Individual House
6948,6200000,7902.069,"palam vihar, Ansal Plaza",Gurgaon,west,28.512962,77.0413523047991,590.0,Under Construction,Resale,3,2,3,1,0,Semi-Furnished,Flat
6949,8500000,7902.069,Sector 19 Dwarka,New Delhi - Dwarka,south,28.5769715,77.0477254,960.0,Under Construction,Resale,2,2,2,3,0,Semi-Furnished,Flat
6952,12820000,7902.069,"Sector 65, Gurgaon, Sector 65",Gurgaon,west,28.401126,77.064923,2050.0,Under Construction,Resale,2,3,3,2,3,Semi-Furnished,Flat
6953,12820000,7902.069,South City 1,Gurgaon,west,28.45693249,77.06833,1640.0,Under Construction,Resale,1,3,2,2,2,Semi-Furnished,Flat
6955,12820000,7617.871,"Sector 112, Dwarka Expressway, Gurugram, Haryana 122007, Sector 112",Gurgaon,west,28.517563,77.014148,2050.0,Under Construction,New Property,3,4,5,5,3,Semi-Furnished,Flat
6956,12820000,7902.069,"000., Paschim Vihar",New Delhi - West,core,28.6724430311705,77.109758115507,1200.0,Under Construction,Resale,0,3,3,2,0,Semi-Furnished,Individual House
6957,3200000,4000.0,"K Block, Mahipalpur",New Delhi - South,core,28.54872131347656,77.13526153564453,800.0,Under Construction,Resale,0,2,2,1,0,Furnished,Flat
6958,12820000,6337.136,"Gurgaon, Sector 51",Gurgaon,west,28.42878150939941,77.0661392211914,2050.0,Under Construction,New Property,0,3,3,1,0,Semi-Furnished,Flat
6959,6200000,4532.164,"Sector 77, Sector 77",Faridabad,south,28.368101,77.3721674,1368.0,Under Construction,New Property,1,3,3,2,1,Semi-Furnished,Flat
6960,6300000,5727.273,"Sector 150, Noida, Uttar Pradesh, Sector 150",Noida,east,28.420393,77.483477,1100.0,Under Construction,New Property,0,2,2,3,0,Semi-Furnished,Flat
6961,11000000,7902.069,"sector 8 pocket B 5 DDA flat rohini, Sector 8 Rohini",New Delhi - West,core,28.7050987,77.1227736,900.0,Under Construction,New Property,0,2,2,1,0,Semi-Furnished,Flat
6963,12820000,7902.069,"Main road greater kailash enc i., Greater Kailash Enclave 1",New Delhi - South,core,28.54481506347656,77.24259948730469,2050.0,Under Construction,New Property,0,4,4,1,0,Furnished,Flat
6964,12820000,7902.069,"nearby DAV school 14 OPP MARKET, Sector 14",Faridabad,south,28.3959971,77.3328095,2050.0,Under Construction,Resale,6,5,5,3,0,Semi-Furnished,Individual House
6965,3800000,3800.0,"New Delhi, Paryavaran Complex",New Delhi - South,core,28.51620483398437,77.2029037475586,1000.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
6966,7200000,7200.0,"New Delhi, New Mahavir Nagar",New Delhi - West,north,28.633487701416016,77.0843505859375,1000.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
6967,7700000,6844.444,"C1 block., Palam Vihar",Gurgaon,west,28.5080324,77.0336072,1125.0,Under Construction,Resale,1,3,3,2,0,Semi-Furnished,Flat
6968,12820000,7902.069,"IP Extension, Patparganj",New Delhi - East,east,28.631011962890625,77.30213165283203,1650.0,Under Construction,Resale,0,3,2,2,0,Semi-Furnished,Flat
6969,12820000,7902.069,"amar colony, Amar Colony",New Delhi - South,core,28.56134986877441,77.24330139160156,900.0,Under Construction,New Property,0,2,2,2,0,Unfurnished,Flat
6970,9890000,6004.857,"gh 002, Sector 107",Noida,east,28.542912592576,77.37203148936,1647.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Flat
6971,3750000,3488.372,"GH05A Sector 1 Greater noida west, Sector 1",Greater Noida,east,28.5661101,77.4406099,1075.0,Under Construction,Resale,1,2,2,3,2,Semi-Furnished,Flat
6972,11200000,6422.018,"Sector 90, Gurgaon, Sector 90",Gurgaon,west,28.407361,76.93426176,1744.0,Under Construction,Resale,1,3,3,3,2,Semi-Furnished,Individual House
6973,12820000,7902.069,"Dwarka Sector 11, New Delhi, Sector 11 Dwarka",New Delhi - Dwarka,south,28.5941349479698,77.0483880696366,2050.0,Under Construction,Resale,2,3,3,3,3,Semi-Furnished,Individual House
6974,8500000,7423.581,"I block, South City 2",Gurgaon,west,28.41786766052246,77.0512466430664,1145.0,Under Construction,New Property,0,3,2,3,0,Unfurnished,Individual House
6975,12820000,7902.069,"Block M, South City -1, South City 1",Gurgaon,west,28.4570251,77.0646805,2050.0,Under Construction,Resale,4,5,6,4,0,Semi-Furnished,Flat
6976,6000000,4444.444,"Anamika Enclave Near Sector 14 Gurugram Haryana 122001, Anamika Enclave",Gurgaon,west,28.497478485107425,77.0271224975586,1350.0,Under Construction,New Property,1,3,2,2,1,Semi-Furnished,Flat
6977,8000000,4444.444,"Zeta 1, Greater Noida, Zeta 1",Greater Noida,east,28.496754,77.5222949538374,1800.0,Under Construction,Resale,0,3,4,4,0,Semi-Furnished,Flat
6978,12820000,7902.069,"Park facing house, Sector 46",Gurgaon,west,28.4358404,77.0582564,2050.0,Under Construction,Resale,2,7,7,8,0,Semi-Furnished,Individual House
6979,6500000,4333.333,"Saket, New Delhi",New Delhi,core,28.523548126220703,77.20889282226562,1500.0,Under Construction,New Property,0,3,3,2,0,Semi-Furnished,Flat
6980,7800000,3466.667,"Sector 85, Faridabad, Sector 85",Faridabad,south,28.4042306,77.3559561,2050.0,Under Construction,New Property,0,3,3,2,0,Semi-Furnished,Flat
6981,10000000,6349.206,"sector 50 noida, Sector 50",Noida,east,28.5782385,77.3769057,1575.0,Under Construction,Resale,0,3,2,3,0,Semi-Furnished,Flat
6982,12820000,7902.069,"Sector 54, Gurgaon, Sector 54",Gurgaon,west,28.443186,77.108856,2050.0,Under Construction,Resale,3,4,4,3,4,Semi-Furnished,Flat
6983,8520000,7902.069,"Vikaspuri, New Delhi, Vikaspuri",New Delhi - West,north,28.64606,77.071019558611,900.0,Under Construction,Resale,2,2,2,1,0,Semi-Furnished,Flat
6984,4400000,4400.0,"vaishali, Sector 5 Vaishali",Ghaziabad,east,28.643642,77.34532,1000.0,Under Construction,New Property,1,2,2,1,0,Semi-Furnished,Individual House
6985,12820000,7476.636,"Palam Vihar, Gurgaon, Haryana, Palam Vihar",Gurgaon,west,28.50042533874512,77.00772857666016,2050.0,Under Construction,New Property,0,4,4,2,0,Unfurnished,Flat
6986,12820000,7902.069,"sector b pocket 7 ff, Sector B Vasant Kunj",New Delhi - South,south,28.53838483,77.09200984,2000.0,Under Construction,Resale,4,3,2,1,0,Semi-Furnished,Flat
6987,12820000,7902.069,"Sector 78, Noida, Sector 78",Noida,east,28.562957,77.3869878873777,2050.0,Under Construction,New Property,0,4,3,4,0,Semi-Furnished,Flat
6988,10000000,5224.66,"Sector 168, Noida, Sector 168",Noida,east,28.444621,77.484261,1914.0,Under Construction,Resale,0,3,4,4,0,Semi-Furnished,Individual House
6989,4000000,3791.469,Noida Extension,Noida,east,28.619028,77.425972,1055.0,Under Construction,Resale,0,2,2,3,0,Semi-Furnished,Flat
6990,5470000,3995.617,"Noida Extension Noida, Noida Extension",Noida,east,28.5829626613928,77.4332595938539,1369.0,Under Construction,New Property,1,3,2,3,2,Semi-Furnished,Flat
6991,6500000,5652.174,"A & b., Sector 49",Gurgaon,west,28.4111861,77.0497084,1150.0,Under Construction,Resale,2,2,2,3,0,Semi-Furnished,Flat
6993,12820000,7902.069,"Safdarjung Enclave, Safdarjung Enclave",New Delhi - South,core,28.564027,77.1945069,2050.0,Under Construction,New Property,2,4,4,2,1,Semi-Furnished,Individual House
6994,12820000,6219.11,"Sector 110A, Gurgaon, Chandan Vihar",Gurgaon,west,28.513139,77.025952,2050.0,Under Construction,Resale,2,4,4,4,2,Semi-Furnished,Flat
6995,12820000,7902.069,"sector 11, Sector 11 Dwarka",New Delhi - Dwarka,south,28.594226232317,77.0509152783004,1300.0,Under Construction,Resale,0,3,2,3,0,Semi-Furnished,Individual House
6996,8900000,5661.578,"Sector 79, Gurugram, Haryana, Sector 79",Gurgaon,west,28.3589451,76.971745,1572.0,Under Construction,New Property,2,3,3,3,2,Semi-Furnished,Flat
6998,7400000,4774.194,"Sector 62, Noida, Sector 62 Block B",Noida,east,28.6152718408039,77.3710753451456,1550.0,Under Construction,Resale,1,3,3,3,2,Semi-Furnished,Flat
6999,4800000,5333.333,"234, Subhash Nagar Gurugram, Subhash Nagar",Gurgaon,west,28.4661808013916,77.02391052246094,900.0,Under Construction,New Property,0,2,2,1,0,Semi-Furnished,Flat
7000,12820000,7902.069,"Sector 53, Gurgaon, Sector 53",Gurgaon,west,28.445667,77.097443,2050.0,Under Construction,Resale,3,4,4,4,2,Semi-Furnished,Flat
7001,12820000,7902.069,"Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana, Sushant Lok 1 Block A",Gurgaon,west,28.473926,77.078657,2000.0,Under Construction,Resale,2,3,4,4,0,Semi-Furnished,Flat
7002,12820000,7428.571,"sector  46 gurgaon, Huda Colony",Gurgaon,west,28.4325844,77.0559044,2050.0,Under Construction,New Property,5,4,5,4,1,Semi-Furnished,Individual House
7004,2600000,4814.815,"rajnagar sec 23 sanjay nagar, Sanjay Nagar",Ghaziabad,east,28.6957931,77.4540746,540.0,Under Construction,New Property,1,2,2,1,0,Semi-Furnished,Flat
7005,12820000,7902.069,"C2A/229A, Opp. Delhi jal board, Janakpuri, New delhi., Janakpuri Block C2A",New Delhi - West,north,28.61896705627441,77.09362030029297,1550.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
7006,3830000,3682.692,"Sector 143A Noida, Sector 143A",Noida,east,28.49983024597168,77.42658996582031,1040.0,Under Construction,Resale,2,2,2,3,2,Unfurnished,Individual House
7007,5420000,3803.509,"Sector 2, Plot No GH-01 West, Patwari, Greater Noida, Uttar Pradesh 201318, Sector 2",Greater Noida,east,28.5906688976436,77.4578626522875,1425.0,Under Construction,New Property,1,3,2,4,2,Furnished,Flat
7008,7500000,5769.231,"indirapuram, Neeti Khand 2",Ghaziabad,east,28.6446415,77.371908,1300.0,Under Construction,New Property,1,3,3,1,1,Semi-Furnished,Flat
7009,3500000,4666.667,"Rama park road, Dwarka Mor",New Delhi - West,north,28.61931610107422,77.03326416015625,750.0,Under Construction,New Property,0,3,2,1,0,Semi-Furnished,Flat
7010,6500000,3823.529,"Sector 92, Gurgaon, Dhorka",Gurgaon,west,28.414052,76.914303,1700.0,Under Construction,Resale,0,4,4,4,0,Semi-Furnished,Flat
7011,12820000,7902.069,"Sector 50, Noida, Sector 50",Noida,east,28.57725,77.370289,2050.0,Under Construction,Resale,1,4,5,4,3,Semi-Furnished,Flat
7012,12820000,6172.84,"5555., Palam Vihar Pocket E",Gurgaon,west,28.5113555,77.0328085,2050.0,Under Construction,New Property,1,3,3,2,1,Furnished,Individual House
7013,12820000,7902.069,"New Delhi, Naraina Vihar",New Delhi - West,core,28.62870979309082,77.13597869873047,1800.0,Under Construction,Resale,0,3,3,1,0,Semi-Furnished,Flat
7014,10300000,6044.601,"Sector 69, Gurgaon, Sector 69",Gurgaon,west,28.393604,77.035364,1704.0,Under Construction,New Property,4,3,3,4,2,Unfurnished,Individual House
7015,7500000,4870.13,"Sector 62, Noida, Sector 62 Block B",Noida,east,28.6240701695198,77.3717560653197,1540.0,Under Construction,Resale,1,3,2,2,2,Semi-Furnished,Flat
7016,5500000,5612.245,"mandir wali gali, Mahavir Enclave Part 1",New Delhi - Dwarka,south,28.59803581237793,77.07652282714844,980.0,Under Construction,New Property,0,3,3,1,0,Furnished,Flat
7017,9500000,5428.571,Sector 5 Vasundhara,Ghaziabad,east,28.66092300415039,77.37889862060547,1750.0,Under Construction,New Property,1,4,3,0,0,Semi-Furnished,Individual House
7018,10500000,5526.316,"vasundara, Vasundhara",Ghaziabad,east,28.659557342529297,77.37476348876953,1900.0,Under Construction,New Property,0,4,3,1,0,Semi-Furnished,Flat
7019,12820000,7902.069,"c block, Green Park",New Delhi - South,core,28.557674407958984,77.20368957519531,2050.0,Under Construction,New Property,0,4,5,3,0,Unfurnished,Individual House
7020,10900000,5496.722,"sector 79, Sector 79",Gurgaon,west,28.35895365,76.971587,1983.0,Under Construction,Resale,1,3,3,5,2,Semi-Furnished,Flat
7021,3700000,3760.163,"Express Park view- II, GH-03, Chi 5, Near express park view -I, Greater Noida (UP), Chuharpur Khadar",Greater Noida,east,28.4265996,77.5077563,984.0,Under Construction,New Property,1,2,2,3,2,Unfurnished,Flat
7022,12820000,7727.273,Sushant Lok 2,Gurgaon,west,28.423049,77.08741,2050.0,Under Construction,New Property,1,4,4,2,1,Semi-Furnished,Flat
7023,4400000,3963.964,"mahagun mywood gaur city 2nd sec 16 c noida extension greater noida west, Noida Extension",Noida,east,28.620768,77.425805,1110.0,Under Construction,Resale,1,2,2,2,3,Semi-Furnished,Flat
7024,4100000,4555.556,"vaishali sec 3, Sector 3 Vaishali",Ghaziabad,east,28.64988397,77.35310555,900.0,Under Construction,Resale,1,2,2,2,0,Semi-Furnished,Flat
7025,12500000,7902.069,"rohini, Rohini",New Delhi - Rohini,north,28.73956871032715,77.09276580810547,1200.0,Under Construction,Resale,0,3,2,1,0,Semi-Furnished,Individual House
7026,3800000,3838.384,"Noida Extension, Noida, Noida Extension Block C",Noida,east,28.616204,77.422256,990.0,Under Construction,Resale,1,2,2,0,3,Semi-Furnished,Flat
7027,12820000,7902.069,"Sector 54, Gurgaon, DLF City Phase 5",Gurgaon,west,28.448545,77.094641,1343.0,Under Construction,Resale,1,3,3,2,2,Semi-Furnished,Individual House
7028,9500000,5497.685,"Greenwood city, Green Woods City",Gurgaon,west,28.446107864379883,77.0624008178711,1728.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
7029,12820000,6105.347,Sector 27,Greater Noida,east,28.470149,77.535673,2050.0,Under Construction,New Property,0,4,5,0,0,Semi-Furnished,Individual House
7030,11900000,6800.0,"Sector 109, Gurgaon, Sector 109 Block T",Gurgaon,west,28.517155,77.003435,1750.0,Under Construction,New Property,1,3,3,3,4,Semi-Furnished,Flat
7031,12820000,7902.069,Vasant Kunj,New Delhi - South,core,28.522485,77.157488,2050.0,Under Construction,New Property,0,4,3,2,0,Semi-Furnished,Individual House
7032,3050000,3851.01,"Plot No. GH - 01/A, Sector 16 B, Greater Noida West, Greater Noida -201308, Noida Extension",Noida,east,28.6084782099231,77.4446420038086,792.0,Under Construction,Resale,1,2,2,2,2,Semi-Furnished,Flat
7033,12000000,6666.667,"east pocket, Sector 23",Gurgaon,west,28.5097759,77.0535665,1800.0,Under Construction,Resale,3,4,4,2,0,Unfurnished,Flat
7034,12820000,7902.069,"dwarka Sector-22, Sector 22 Dwarka",New Delhi - Dwarka,south,28.5593993,77.0596789,1700.0,Under Construction,Resale,2,3,2,3,2,Semi-Furnished,Flat
7035,12820000,7902.069,"Sector 6 Dwarka, Dwarka, New Delhi, Sector 6 Dwarka",New Delhi - Dwarka,south,28.5895731040607,77.0658956029288,2050.0,Under Construction,Resale,2,4,4,3,6,Semi-Furnished,Flat
7036,12820000,7902.069,"Sector 63A, Gurgaon, Sector 63A",Gurgaon,west,28.400444,77.103004,2050.0,Under Construction,New Property,3,3,3,3,2,Semi-Furnished,Flat
7037,12820000,7902.069,none,New Delhi,core,28.5283145904541,77.26622009277344,2050.0,Under Construction,Resale,1,4,4,3,1,Semi-Furnished,Flat
7038,12820000,7900.0,"Nirvana Country, South City 2",Gurgaon,west,28.41772,77.05281,2000.0,Under Construction,New Property,2,3,3,2,1,Semi-Furnished,Flat
7039,7500000,4411.765,"Sector 62, Noida, Sector 62",Noida,east,28.621714,77.369341,1700.0,Under Construction,Resale,1,3,3,3,2,Semi-Furnished,Flat
7040,6500000,6500.0,"House No. 221, Sector 24 Rohini",New Delhi - Rohini,north,28.7297569,77.087787,1000.0,Under Construction,Resale,1,4,3,3,0,Unfurnished,Flat
7041,3900000,6435.644,"Sector 102, Dwarka Expressway, Gurgaon, Haryana, Sector 102",Gurgaon,west,28.471233,76.969597,606.0,Under Construction,Resale,0,2,2,2,2,Semi-Furnished,Individual House
7042,5500000,3928.571,"Sector 84, Faridabad, Sector 84",Faridabad,south,28.4043915386457,77.3625813007416,1400.0,Under Construction,Resale,2,3,3,3,2,Semi-Furnished,Individual House
7043,12820000,5987.796,"Sector 78, Noida, Sector 78",Noida,east,28.559980871706,77.385560780321,2050.0,Under Construction,Resale,1,4,4,4,2,Semi-Furnished,Flat
7044,6500000,7902.069,Rohini,New Delhi - Rohini,north,28.73956871032715,77.09276580810547,560.0,Under Construction,Resale,0,3,2,0,0,Unfurnished,Flat
7045,9800000,5697.674,"nh 8, Sector 83",Gurgaon,west,28.395989,76.973879,1720.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Flat
7046,5500000,5789.474,"Sector 51, Noida, Sector 51",Noida,east,28.578746,77.364647,950.0,Under Construction,Resale,2,2,2,2,0,Semi-Furnished,Flat
7047,5300000,3785.714,"Noida Extension, Noida, Noida Extension",Noida,east,28.616078045953845,77.42810224734058,1400.0,Under Construction,Resale,1,3,3,3,2,Semi-Furnished,Flat
7048,7500000,7500.0,"DDA Flat PKT A Mayur Vihar 2, Mayur Vihar 2",New Delhi - East,core,28.617045,77.299452,1000.0,Under Construction,Resale,2,2,2,1,0,Semi-Furnished,Individual House
7049,10500000,6653.992,"sector 69, Sector 69",Gurgaon,west,28.3939311479624,77.031069,1578.0,Under Construction,New Property,0,3,3,2,0,Semi-Furnished,Flat
7050,12820000,7902.069,Sector 30,Gurgaon,west,28.46195602416992,77.05679321289062,2050.0,Under Construction,Resale,0,3,5,3,0,Semi-Furnished,Flat
7051,10200000,5382.586,"Sector 81, Neharpar Faridabad, Faridabad, Haryana, Sector 81",Faridabad,south,28.3924416,77.3442485,1895.0,Under Construction,New Property,2,3,3,3,2,Semi-Furnished,Flat
7052,10500000,4985.755,"Surajpur, Greater Noida, Surajpur",Greater Noida,east,28.472502,77.5222661913194,2050.0,Under Construction,Resale,0,3,4,1,0,Semi-Furnished,Flat
7053,12820000,5428.571,"Near Huda market, Sector 9",Faridabad,south,28.37646102905273,77.33474731445312,2050.0,Under Construction,Resale,0,4,4,4,0,Semi-Furnished,Flat
7054,2400000,4444.444,"New Delhi, Mahavir Enclave Part 3",New Delhi - Dwarka,north,28.60604476928711,77.07047271728516,540.0,Under Construction,New Property,0,2,2,1,0,Semi-Furnished,Flat
7055,12820000,7500.0,Sector 46,Gurgaon,west,28.44633157,77.08064441,2050.0,Under Construction,Resale,3,3,6,4,0,Semi-Furnished,Individual House
7056,7200000,5760.0,"Sector 21, Noida, Sector 21",Noida,east,28.589607,77.336443,1250.0,Under Construction,Resale,3,3,2,1,2,Semi-Furnished,Flat
7057,12820000,7902.069,"Builder Floor, DLF City Phase 3",Gurgaon,west,28.49410629272461,77.10335540771484,2050.0,Under Construction,Resale,0,4,4,2,0,Semi-Furnished,Flat
7058,7000000,4018.37,"zeta -1, Zeta",Greater Noida,east,28.507687,77.532312,1742.0,Under Construction,Resale,0,3,3,2,0,Semi-Furnished,Flat
7060,6500000,4333.333,Chattarpur Extension,New Delhi - South,south,28.4902572631836,77.17655181884766,1500.0,Under Construction,New Property,0,3,3,1,0,Semi-Furnished,Flat
7061,5500000,5238.095,Sector 4 Vaishali,Ghaziabad,east,28.64702415466309,77.34025573730469,1050.0,Under Construction,New Property,0,2,2,2,0,Semi-Furnished,Flat
7062,7500000,6521.739,"paryag apartment, Vasundhara Enclave",New Delhi - East,east,28.60172462463379,77.31781005859375,1150.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
7063,12820000,7902.069,"88., Sector 45",Gurgaon,west,28.4446575,77.0670365,2050.0,Under Construction,New Property,3,4,4,2,1,Semi-Furnished,Flat
7064,11000000,7902.069,"New Delhi, Amar Colony",New Delhi - South,core,28.56134986877441,77.24330139160156,1000.0,Under Construction,Resale,0,2,2,2,0,Unfurnished,Flat
7065,7500000,7902.069,"A., Laxmi Nagar",New Delhi - East,core,28.635967254638672,77.26956176757812,900.0,Under Construction,New Property,1,3,3,1,1,Semi-Furnished,Flat
7066,7700000,5703.704,"Sector 30, Gurgaon, Sector 30",Gurgaon,west,28.449848175048828,77.05697631835938,1350.0,Under Construction,New Property,1,3,3,2,2,Semi-Furnished,Flat
7067,12820000,6342.957,"Vaishali, Ghaziabad, Vaishali",Ghaziabad,east,28.6423537419797,77.3401509949273,2050.0,Under Construction,Resale,1,3,3,3,2,Semi-Furnished,Flat
7068,7100000,5482.625,"sector 75 noida, Sector 75",Noida,east,28.576256,77.383182,1295.0,Under Construction,New Property,0,2,2,4,0,Semi-Furnished,Flat
7069,11200000,5894.737,"Sector 51, Noida, Sector 51",Noida,east,28.5802499,77.3671515,1900.0,Under Construction,Resale,1,3,3,6,3,Semi-Furnished,Flat
7070,8800000,5077.9,"sec 83gurgoan, Sector 83",Gurgaon,west,28.399598,76.97150985,1733.0,Under Construction,Resale,1,3,3,3,2,Semi-Furnished,Flat
7071,6200000,3723.724,"Omicron 1, Greater Noida, Omicron 1",Greater Noida,east,28.4626703284033,77.5583025174588,1665.0,Under Construction,Resale,1,4,3,4,3,Semi-Furnished,Flat
7072,11399999,5488.686,"Sector 77, Gurgaon, Sector 77",Gurgaon,west,28.3824895,76.9823169,2050.0,Under Construction,New Property,0,3,3,4,0,Semi-Furnished,Flat
7073,12820000,7902.069,Sector 6 Dwarka,New Delhi - Dwarka,south,28.593846,77.065492,1700.0,Under Construction,Resale,2,3,2,3,2,Semi-Furnished,Flat
7074,7600000,5846.154,Sector 30,Gurgaon,west,28.4619565,77.056792,1300.0,Under Construction,New Property,1,3,2,1,1,Semi-Furnished,Individual House
7075,12820000,7902.069,"dlf city phase 4, Dlf City Phase 4",Gurgaon,west,28.4663049,77.0863199,2050.0,Under Construction,New Property,4,3,4,3,1,Furnished,Flat
7076,8900000,7416.667,Vikaspuri Block M,New Delhi - West,north,28.635058,77.0750186,1200.0,Under Construction,Resale,0,3,3,1,0,Furnished,Flat
7077,7500000,4385.965,"House no 13 Block 19, Springfield Colony",Faridabad,south,28.45023,77.312379,1710.0,Under Construction,Resale,0,3,3,2,0,Unfurnished,Flat
7078,12820000,7902.069,"sector 30, Uniworld City",Gurgaon,west,28.457813262939453,77.0564956665039,2050.0,Under Construction,Resale,2,4,5,5,2,Semi-Furnished,Flat
7079,12820000,7902.069,Malibu Town,Gurgaon,west,28.422711,77.04556,2050.0,Under Construction,New Property,4,4,4,2,1,Semi-Furnished,Individual House
7080,12820000,7902.069,"prateek edifice SECTOR 107, Sector 107",Noida,east,28.5466684964452,77.3751950836512,2050.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Flat
7081,4200000,3360.0,"Ghaziabad, Shalimar Garden Extension 2",Ghaziabad,east,28.68596839904785,77.35089874267578,1250.0,Under Construction,Resale,0,3,3,2,0,Furnished,Flat
7082,12820000,7902.069,"Sector 62, Gurgaon, Sector 62",Gurgaon,west,28.413918,77.088326,2050.0,Under Construction,Resale,2,3,4,2,5,Semi-Furnished,Individual House
7083,11000000,7457.627,"Flat no 1001, Sector 33",Gurgaon,west,28.4315793621749,77.0352442742233,1475.0,Under Construction,New Property,0,3,4,5,0,Semi-Furnished,Flat
7084,12820000,7902.069,Sector 63A,Gurgaon,west,28.400444,77.103004,2050.0,Under Construction,New Property,1,3,3,2,0,Unfurnished,Flat
7085,8400000,5370.844,"Sector 77, Noida, Sector 77",Noida,east,28.5720422763446,77.3910687279008,1564.0,Under Construction,Resale,1,3,2,4,3,Semi-Furnished,Flat
7086,10500000,6104.651,"10., Sector 83",Gurgaon,west,28.394307,76.9700484,1720.0,Under Construction,New Property,1,3,2,3,2,Unfurnished,Flat
7087,5500000,4435.484,"Noida Sector 137, Sector 137",Noida,east,28.5092080113141,77.4066255380327,1240.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
7088,12500000,4629.63,Sector 46,Faridabad,south,28.43975067138672,77.29987335205078,2050.0,Under Construction,Resale,0,4,3,2,0,Semi-Furnished,Flat
7089,4750000,5277.778,"b block omproperties, Sector 62",Noida,east,28.6212655,77.364423,900.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
7090,9000000,6401.138,"Sector 74, Gurgaon, Sector 74",Gurgaon,west,28.4168,77.0118275,1406.0,Under Construction,New Property,1,2,2,2,3,Semi-Furnished,Flat
7091,12820000,7500.0,"A Block, Sector 61 Block A",Noida,east,28.596738,77.364403,2050.0,Under Construction,Resale,3,8,6,6,0,Semi-Furnished,Flat
7093,12820000,7902.069,"Dwarka Sector 22, New Delhi, Sector 22 Dwarka",New Delhi - Dwarka,south,28.5572622994382,77.0618144322073,2050.0,Under Construction,Resale,2,5,4,6,2,Semi-Furnished,Flat
7094,12820000,7902.069,DLF City Phase 1,Gurgaon,west,28.47293472290039,77.09846496582031,2050.0,Under Construction,New Property,0,4,4,4,0,Semi-Furnished,Flat
7095,5700000,4560.0,"Ghaziabad, Indirapuram",Ghaziabad,east,28.64934730529785,77.36962890625,1250.0,Under Construction,Resale,0,3,2,1,0,Semi-Furnished,Flat
7096,5000000,4672.897,"Palam Vihar, Road, Gurgaon, Palam Vihar",Gurgaon,west,28.5080324,77.0336072,1070.0,Under Construction,New Property,1,2,2,1,1,Unfurnished,Flat
7097,12820000,5600.0,"f 40, Patel Nagar West",New Delhi - West,core,28.65242958068848,77.16432189941406,2050.0,Under Construction,Resale,0,5,3,2,0,Semi-Furnished,Flat
7098,12820000,7902.069,"sector 49 Gurgaon, Sohna Road",Gurgaon,west,28.414266,77.0463063820326,2050.0,Under Construction,Resale,0,5,6,5,0,Semi-Furnished,Flat
7099,7300000,5840.0,"Sector 78, Noida, Sector 78",Noida,east,28.562957,77.3869878873777,1250.0,Under Construction,Resale,1,3,2,2,4,Semi-Furnished,Flat
7100,8500000,5685.619,"Sector 75, Noida, Sector 75",Noida,east,28.574539484663,77.3846451986341,1495.0,Under Construction,Resale,1,3,2,4,2,Semi-Furnished,Flat
7101,7500000,4054.054,"vasundhara, Vasundhara",Ghaziabad,east,28.6675589908371,77.38608,1850.0,Under Construction,New Property,1,3,3,3,2,Semi-Furnished,Flat
7102,12820000,7902.069,"6 BHK Villa with 1 BHK in Basement Park Facing Very Nice Location, Sector 57",Gurgaon,west,28.421554565429688,77.07806396484375,2050.0,Under Construction,Resale,0,6,6,4,0,Semi-Furnished,Flat
7104,3220000,3252.525,"Yamuna Expressway, Greater Noida, Tech Zone",Greater Noida,east,28.309616,77.55859,990.0,Under Construction,New Property,1,2,2,2,2,Semi-Furnished,Flat
7105,11700000,6500.0,"34., Ardee City",Gurgaon,west,28.4412025,77.0785644,1800.0,Under Construction,Resale,1,3,3,2,0,Semi-Furnished,Flat
